Date,Year,Month,Day,Hour,MeanWS,MeanWD,MaxGustWS,MaxGustWD,Precipitation,GlobalSolarRadiation,TiltSolarIrradiance,DiffuseSolarIrradiance,OpenAirTempAvg,ModuleTempAvg,PowerAvg
2013-05-19 14:00:00,2013,5,19,14,3.9,ESE,7.2,ESE,0.0,3.36,3.14,0.77,32.8,61.20000000000001,326.0
2013-05-19 15:00:00,2013,5,19,15,4.3,SE,7.7,SE,0.0,3.14,3.03,0.62,32.55,57.974999999999994,319.5
2013-05-19 16:00:00,2013,5,19,16,3.7,SE,8.4,SE,0.0,1.21,1.22,0.67,31.2,48.224999999999994,253.5
2013-05-19 17:00:00,2013,5,19,17,3.2,SE,13.3,SE,0.0,0.48,0.51,0.48,29.55,39.608333333333334,75.5
2013-05-19 18:00:00,2013,5,19,18,3.2,ESE,5.8,ESE,0.0,0.2,0.24,0.2,28.75,37.016666666666666,25.0
2013-05-19 19:00:00,2013,5,19,19,2.5,ESE,5.8,E,0.0,0.0,0.01,0.01,28.0,35.03333333333333,2.0
2013-05-19 20:00:00,2013,5,19,20,3.6,E,5.0,ESE,0.0,0.0,0.0,0.0,27.549999999999997,33.916666666666664,0.0
2013-05-19 21:00:00,2013,5,19,21,2.5,NE,6.0,E,0.0,0.0,0.0,0.0,27.0,33.608333333333334,0.0
2013-05-19 22:00:00,2013,5,19,22,2.3,NE,4.1,NE,0.0,0.0,0.0,0.0,26.5,33.175000000000004,0.0
2013-05-19 23:00:00,2013,5,19,23,2.2,NE,4.0,NNE,0.0,0.0,0.0,0.0,25.950000000000003,32.775,0.0
2013-05-20 00:00:00,2013,5,20,0,3.4,NE,6.1,NE,0.0,0.0,0.0,0.0,25.35,31.925,0.0
2013-05-20 01:00:00,2013,5,20,1,2.3,NE,4.2,ENE,0.0,0.0,0.0,0.0,25.15,32.19166666666667,0.0
2013-05-20 02:00:00,2013,5,20,2,2.3,NE,3.9,NE,0.0,0.0,0.0,0.0,25.0,31.958333333333332,0.0
2013-05-20 03:00:00,2013,5,20,3,2.6,NE,3.9,NE,0.0,0.0,0.0,0.0,24.75,32.025,0.0
2013-05-20 04:00:00,2013,5,20,4,2.3,NE,3.6,NE,0.0,0.0,0.0,0.0,24.45,31.816666666666666,0.0
2013-05-20 05:00:00,2013,5,20,5,1.4,NNE,3.9,NNE,0.0,0.0,0.0,0.0,24.3,31.649999999999995,0.0
2013-05-20 06:00:00,2013,5,20,6,1.9,NNE,2.8,NE,0.0,0.0,0.0,0.0,24.15,31.433333333333334,0.0
2013-05-20 07:00:00,2013,5,20,7,2.7,N,4.0,NNW,0.0,0.09,0.1,0.07,24.25,32.03333333333333,34.5
2013-05-20 08:00:00,2013,5,20,8,2.5,NE,4.8,NE,0.0,0.87,1.05,0.23,25.6,36.699999999999996,150.0
2013-05-20 09:00:00,2013,5,20,9,4.9,ENE,9.2,ENE,0.0,1.94,2.01,0.32,28.05,44.775,305.5
2013-05-20 10:00:00,2013,5,20,10,4.4,NE,8.6,ENE,0.0,2.84,2.73,0.41,30.25,51.59166666666667,355.5
2013-05-20 11:00:00,2013,5,20,11,4.6,NE,10.1,ENE,0.0,3.24,3.04,0.84,31.55,54.85,391.5
2013-05-20 12:00:00,2013,5,20,12,5.0,NE,8.5,E,0.0,3.76,3.47,0.91,32.6,58.525,327.0
2013-05-20 13:00:00,2013,5,20,13,5.2,E,8.6,NE,0.0,3.47,3.19,0.91,33.6,58.00833333333335,400.0
2013-05-20 14:00:00,2013,5,20,14,4.3,ENE,8.2,ENE,0.0,3.45,3.24,0.74,34.05,58.599999999999994,367.0
2013-05-20 15:00:00,2013,5,20,15,4.9,ESE,8.9,SE,0.0,2.83,2.75,0.83,33.85,55.39166666666667,353.5
2013-05-20 16:00:00,2013,5,20,16,4.5,ESE,8.4,SE,0.0,1.67,1.69,0.64,32.85,49.64166666666667,268.0
2013-05-20 17:00:00,2013,5,20,17,3.7,ESE,8.4,SE,0.0,0.67,0.72,0.44,31.15,42.199999999999996,151.0
2013-05-20 18:00:00,2013,5,20,18,4.7,ESE,7.4,E,0.0,0.13,0.16,0.14,29.55,36.858333333333334,11.0
2013-05-20 19:00:00,2013,5,20,19,4.5,E,8.4,E,0.0,0.01,0.01,0.01,28.55,35.391666666666666,0.5
2013-05-20 20:00:00,2013,5,20,20,3.6,ENE,6.7,E,0.0,0.0,0.0,0.0,27.85,34.34166666666666,0.0
2013-05-20 21:00:00,2013,5,20,21,3.6,ENE,6.8,ENE,0.0,0.0,0.0,0.0,27.3,33.98333333333333,0.0
2013-05-20 22:00:00,2013,5,20,22,4.7,ENE,9.5,ENE,0.0,0.0,0.0,0.0,26.8,33.36666666666667,0.0
2013-05-20 23:00:00,2013,5,20,23,2.4,NNE,6.9,ENE,0.0,0.0,0.0,0.0,26.15,32.599999999999994,0.0
2013-05-21 00:00:00,2013,5,21,0,1.6,N,2.9,NNE,0.0,0.0,0.0,0.0,25.0,31.975000000000005,0.0
2013-05-21 01:00:00,2013,5,21,1,2.7,NNE,6.0,NE,0.0,0.0,0.0,0.0,24.7,31.50833333333333,0.0
2013-05-21 02:00:00,2013,5,21,2,2.6,NNE,4.5,NE,0.0,0.0,0.0,0.0,24.1,31.075000000000003,0.0
2013-05-21 03:00:00,2013,5,21,3,2.7,NNE,4.7,NNE,0.0,0.0,0.0,0.0,24.0,30.941666666666666,0.0
2013-05-21 04:00:00,2013,5,21,4,1.6,NNW,4.7,N,0.0,0.0,0.0,0.0,23.7,30.583333333333332,0.0
2013-05-21 05:00:00,2013,5,21,5,1.6,NNW,3.0,N,0.0,0.0,0.0,0.0,23.4,30.308333333333334,0.0
2013-05-21 06:00:00,2013,5,21,6,1.2,NNW,2.5,N,0.0,0.0,0.0,0.0,23.55,30.241666666666664,0.0
2013-05-21 07:00:00,2013,5,21,7,1.4,NNW,1.8,NNW,0.0,0.11,0.13,0.09,24.0,31.48333333333333,35.0
2013-05-21 08:00:00,2013,5,21,8,1.7,NNW,2.6,NNW,0.0,0.82,0.96,0.33,25.25,36.525,152.0
2013-05-21 09:00:00,2013,5,21,9,3.0,NE,4.9,NE,0.0,1.85,1.93,0.6,27.700000000000003,45.5,305.0
2013-05-21 10:00:00,2013,5,21,10,3.3,NE,6.2,NNE,0.0,2.4,2.37,0.89,29.75,51.43333333333333,372.5
2013-05-21 11:00:00,2013,5,21,11,4.0,ENE,6.7,NNE,0.0,2.54,2.45,1.3,30.8,52.166666666666664,375.5
2013-05-21 12:00:00,2013,5,21,12,3.1,E,6.4,ENE,0.0,3.25,3.06,1.71,31.9,56.99166666666667,413.5
2013-05-21 13:00:00,2013,5,21,13,1.9,E,6.2,ENE,0.0,3.01,2.84,1.68,32.35,59.39166666666666,414.0
2013-05-21 14:00:00,2013,5,21,14,4.6,ESE,8.6,SE,0.0,2.02,1.98,1.45,31.9,54.133333333333326,403.0
2013-05-21 15:00:00,2013,5,21,15,5.8,ESE,9.0,ESE,0.0,3.0,2.92,1.51,30.9,52.42499999999999,443.0
2013-05-21 16:00:00,2013,5,21,16,4.4,ESE,10.8,SE,0.0,1.9,1.93,1.3,29.9,47.54999999999999,295.0
2013-05-21 17:00:00,2013,5,21,17,4.1,ESE,8.2,SSE,0.0,0.74,0.78,0.72,28.15,40.016666666666666,120.5
2013-05-21 18:00:00,2013,5,21,18,3.5,ESE,6.1,SE,0.0,0.21,0.23,0.21,27.5,36.333333333333336,32.0
2013-05-21 19:00:00,2013,5,21,19,2.4,ESE,4.4,ESE,0.0,0.01,0.0,0.0,26.9,34.0,0.0
2013-05-21 20:00:00,2013,5,21,20,0.0,CALM,3.3,SE,0.0,0.0,0.0,0.0,26.6,32.88333333333333,0.0
2013-05-21 21:00:00,2013,5,21,21,1.8,NNE,2.2,NE,0.0,0.0,0.0,0.0,26.1,32.43333333333334,0.0
2013-05-21 22:00:00,2013,5,21,22,1.6,NNE,2.4,N,0.0,0.0,0.0,0.0,25.9,32.34166666666666,0.0
2013-05-21 23:00:00,2013,5,21,23,1.8,NE,2.3,NNE,0.0,0.0,0.0,0.0,25.450000000000003,32.141666666666666,0.0
2013-05-22 00:00:00,2013,5,22,0,2.6,NE,3.4,NE,0.0,0.0,0.0,0.0,25.95,23.23333333333333,0.0
2013-05-22 01:00:00,2013,5,22,1,1.7,NNW,2.9,N,0.0,0.0,0.0,0.0,24.75,22.28333333333333,0.0
2013-05-22 02:00:00,2013,5,22,2,1.9,N,11.1,NNE,0.0,0.0,0.0,0.0,24.799999999999997,22.183333333333334,0.0
2013-05-22 03:00:00,2013,5,22,3,1.3,NNE,2.9,NE,0.0,0.0,0.0,0.0,24.7,21.95,0.0
2013-05-22 04:00:00,2013,5,22,4,1.7,NE,2.3,NNE,0.0,0.0,0.0,0.0,24.2,21.775000000000002,0.0
2013-05-22 05:00:00,2013,5,22,5,1.9,NNE,2.7,NNE,0.0,0.0,0.0,0.0,23.75,21.55,0.0
2013-05-22 06:00:00,2013,5,22,6,2.0,NE,3.4,NE,0.0,0.0,0.0,0.0,23.6,21.425,0.0
2013-05-22 07:00:00,2013,5,22,7,2.6,NE,4.2,NE,0.0,0.14,0.16,0.13,23.85,21.974999999999998,25.0
2013-05-22 08:00:00,2013,5,22,8,3.4,NE,5.7,NNE,0.0,0.73,0.81,0.49,25.4,27.066666666666663,129.5
2013-05-22 09:00:00,2013,5,22,9,5.0,ENE,7.2,NE,0.0,1.6,1.62,0.73,27.0,35.36666666666667,272.0
2013-05-22 10:00:00,2013,5,22,10,4.6,NNE,7.4,NE,0.0,2.89,2.76,0.83,28.7,44.68333333333334,256.5
2013-05-22 11:00:00,2013,5,22,11,4.1,NE,7.2,NE,0.0,3.66,3.4,0.81,30.45,53.074999999999996,533.0
2013-05-22 12:00:00,2013,5,22,12,3.7,NE,8.6,ENE,0.0,3.88,3.55,0.9,31.650000000000002,56.65833333333334,397.5
2013-05-22 13:00:00,2013,5,22,13,3.1,ENE,5.7,ENE,0.0,3.89,3.58,1.02,32.65,58.95000000000001,373.5
2013-05-22 14:00:00,2013,5,22,14,3.3,SE,6.9,ESE,0.0,3.09,2.93,1.25,32.65,59.48333333333334,389.0
2013-05-22 15:00:00,2013,5,22,15,5.2,SE,8.8,SE,0.0,2.77,2.69,1.01,32.05,49.60833333333334,278.5
2013-05-22 16:00:00,2013,5,22,16,4.7,SE,8.5,ESE,0.0,2.27,2.32,0.65,31.9,45.775,341.0
2013-05-22 17:00:00,2013,5,22,17,4.1,ESE,8.2,ESE,0.0,1.43,1.56,0.62,31.1,39.475,201.5
2013-05-22 18:00:00,2013,5,22,18,2.9,ESE,7.2,ESE,0.0,0.29,0.32,0.22,29.7,31.166666666666668,59.5
2013-05-22 19:00:00,2013,5,22,19,2.2,ESE,6.1,E,0.0,0.0,0.0,0.0,28.0,25.75,0.0
2013-05-22 20:00:00,2013,5,22,20,3.2,E,5.3,E,0.0,0.0,0.0,0.0,27.450000000000003,24.575000000000003,0.0
2013-05-22 21:00:00,2013,5,22,21,3.1,E,5.7,E,0.0,0.0,0.0,0.0,27.25,24.50833333333333,0.0
2013-05-22 22:00:00,2013,5,22,22,1.7,ENE,4.6,ENE,0.0,0.0,0.0,0.0,26.6,24.058333333333337,0.0
2013-05-22 23:00:00,2013,5,22,23,1.8,NNE,2.9,NE,0.0,0.0,0.0,0.0,26.15,23.48333333333333,0.0
2013-05-23 00:00:00,2013,5,23,0,1.9,N,2.8,NW,0.0,0.0,0.0,0.0,25.45,23.0,0.0
2013-05-23 01:00:00,2013,5,23,1,1.7,NE,3.3,NE,0.0,0.0,0.0,0.0,25.55,23.05,0.0
2013-05-23 02:00:00,2013,5,23,2,1.6,NNE,2.6,NNE,0.0,0.0,0.0,0.0,25.3,22.983333333333334,0.0
2013-05-23 03:00:00,2013,5,23,3,1.9,N,3.0,NE,0.0,0.0,0.0,0.0,24.95,22.21666666666667,0.5
2013-05-23 04:00:00,2013,5,23,4,2.5,N,3.4,N,0.0,0.0,0.0,0.0,24.85,22.058333333333334,0.0
2013-05-23 05:00:00,2013,5,23,5,1.9,N,3.3,N,0.0,0.0,0.0,0.0,24.85,21.958333333333332,0.0
2013-05-23 06:00:00,2013,5,23,6,1.8,N,2.7,NNW,0.0,0.0,0.0,0.0,24.700000000000003,21.875,0.0
2013-05-23 07:00:00,2013,5,23,7,0.7,NNW,2.6,N,0.0,0.15,0.18,0.12,25.25,23.34166666666667,40.5
2013-05-23 08:00:00,2013,5,23,8,2.0,NNE,3.9,N,0.0,1.05,1.21,0.43,27.1,31.416666666666668,174.0
2013-05-23 09:00:00,2013,5,23,9,0.8,N,3.8,NE,0.0,1.76,1.83,0.53,28.9,43.041666666666664,248.0
2013-05-23 10:00:00,2013,5,23,10,0.6,NNW,2.9,NE,0.0,2.42,2.41,1.05,30.7,51.33333333333332,289.5
2013-05-23 11:00:00,2013,5,23,11,0.1,CALM,2.9,ENE,0.0,1.2,1.25,0.92,31.4,50.60833333333334,308.0
2013-05-23 12:00:00,2013,5,23,12,0.3,SSW,3.8,SSW,0.0,1.39,1.42,0.89,31.35,47.775,383.5
2013-05-23 13:00:00,2013,5,23,13,1.0,NNE,4.8,ESE,0.0,1.45,1.47,1.16,29.950000000000003,43.90833333333334,360.5
2013-05-23 14:00:00,2013,5,23,14,3.2,SSE,7.1,SSE,0.0,1.63,1.61,0.88,30.75,47.5,353.5
2013-05-23 15:00:00,2013,5,23,15,3.5,SSE,6.9,SE,0.0,2.41,2.36,0.85,31.55,51.49166666666667,326.5
2013-05-23 16:00:00,2013,5,23,16,3.4,SSE,12.7,SSE,0.0,2.0,2.05,0.44,31.05,43.01666666666667,252.5
2013-05-23 17:00:00,2013,5,23,17,2.1,SSE,5.6,SSE,0.0,0.39,0.42,0.36,29.6,32.89166666666667,100.0
2013-05-23 18:00:00,2013,5,23,18,2.6,SSE,4.4,SSE,0.0,0.2,0.22,0.2,28.65,28.174999999999997,24.5
2013-05-23 19:00:00,2013,5,23,19,0.4,SSE,3.6,SSE,0.0,0.0,0.01,0.0,28.0,25.5,1.0
2013-05-23 20:00:00,2013,5,23,20,0.8,NNW,1.6,SE,0.0,0.0,0.0,0.0,27.4,24.224999999999998,0.0
2013-05-23 21:00:00,2013,5,23,21,1.4,NNW,2.6,N,0.0,0.0,0.0,0.0,26.6,23.933333333333334,0.0
2013-05-23 22:00:00,2013,5,23,22,1.6,NNW,2.9,NNW,0.0,0.0,0.0,0.0,26.25,23.558333333333334,0.0
2013-05-23 23:00:00,2013,5,23,23,1.3,N,2.8,NNW,0.0,0.0,0.0,0.0,25.7,23.125,0.5
2013-05-24 00:00:00,2013,5,24,0,2.3,ENE,2.8,NE,0.0,0.0,0.0,0.0,25.5,22.883333333333336,0.0
2013-05-24 01:00:00,2013,5,24,1,1.9,N,2.6,NNE,0.0,0.0,0.0,0.0,25.0,22.74166666666667,0.0
2013-05-24 02:00:00,2013,5,24,2,1.6,NNW,3.6,NNW,0.0,0.0,0.0,0.0,24.75,22.541666666666668,0.0
2013-05-24 03:00:00,2013,5,24,3,1.7,N,3.8,NNW,0.0,0.0,0.0,0.0,24.65,22.25,0.0
2013-05-24 04:00:00,2013,5,24,4,1.9,N,3.0,N,0.0,0.0,0.0,0.0,24.4,21.975000000000005,0.0
2013-05-24 05:00:00,2013,5,24,5,1.9,N,3.0,N,0.0,0.0,0.0,0.0,24.3,22.008333333333336,0.0
2013-05-24 06:00:00,2013,5,24,6,3.1,N,5.6,N,0.0,0.0,0.0,0.0,24.35,22.108333333333334,0.0
2013-05-24 07:00:00,2013,5,24,7,2.2,ENE,5.0,N,0.0,0.12,0.13,0.11,24.75,22.875,22.0
2013-05-24 08:00:00,2013,5,24,8,1.3,NNE,4.0,NE,0.0,0.24,0.26,0.24,25.25,24.75833333333333,34.0
2013-05-24 09:00:00,2013,5,24,9,1.5,NNE,2.6,NE,0.0,0.23,0.25,0.23,25.85,26.433333333333334,35.0
2013-05-24 10:00:00,2013,5,24,10,2.2,NE,3.8,NE,0.0,0.71,0.78,0.7,26.95,32.06666666666667,155.5
2013-05-24 11:00:00,2013,5,24,11,2.1,NE,4.7,NE,0.0,1.65,1.65,1.58,28.75,40.125,253.0
2013-05-24 12:00:00,2013,5,24,12,2.4,ENE,5.0,E,0.0,1.3,1.37,1.26,29.549999999999997,38.725,203.0
2013-05-24 13:00:00,2013,5,24,13,0.8,ESE,4.1,SE,0.0,2.81,2.76,1.78,30.35,54.400000000000006,435.5
2013-05-24 14:00:00,2013,5,24,14,2.2,N,12.1,E,9.5,0.65,0.68,0.62,27.8,38.725,124.0
2013-05-24 15:00:00,2013,5,24,15,1.5,NE,3.7,NE,2.0,0.52,0.55,0.54,26.05,28.400000000000002,85.0
2013-05-24 16:00:00,2013,5,24,16,2.1,NE,5.4,NNE,0.0,0.61,0.63,0.62,26.5,28.549999999999997,102.0
2013-05-24 17:00:00,2013,5,24,17,1.8,NNE,4.4,NE,0.0,0.8,0.82,0.71,26.95,32.18333333333333,143.0
2013-05-24 18:00:00,2013,5,24,18,1.6,NE,4.1,NNE,0.0,0.22,0.22,0.21,26.85,27.03333333333333,33.0
2013-05-24 19:00:00,2013,5,24,19,0.1,CALM,1.8,ENE,0.0,0.0,0.0,0.0,26.049999999999997,24.191666666666666,0.0
2013-05-24 20:00:00,2013,5,24,20,0.1,CALM,1.6,S,0.0,0.0,0.0,0.0,25.9,23.59166666666667,0.0
2013-05-24 21:00:00,2013,5,24,21,0.0,CALM,1.1,SSE,0.0,0.0,0.0,0.0,25.4,23.166666666666668,0.0
2013-05-24 22:00:00,2013,5,24,22,0.1,CALM,1.1,SSE,0.0,0.0,0.0,0.0,25.55,22.958333333333332,0.5
2013-05-24 23:00:00,2013,5,24,23,1.1,ESE,1.9,ESE,0.0,0.0,0.0,0.0,25.55,22.925,0.0
2013-05-25 00:00:00,2013,5,25,0,1.5,NW,3.3,NE,0.0,0.0,0.0,0.0,23.6,21.816666666666666,0.5
2013-05-25 01:00:00,2013,5,25,1,1.6,N,2.6,NE,0.0,0.0,0.0,0.0,25.05,22.758333333333336,0.5
2013-05-25 02:00:00,2013,5,25,2,0.0,CALM,1.3,NW,0.0,0.0,0.0,0.0,24.9,23.208333333333332,0.5
2013-05-25 03:00:00,2013,5,25,3,1.5,NW,2.5,WNW,0.0,0.0,0.0,0.0,24.9,23.53333333333333,0.0
2013-05-25 04:00:00,2013,5,25,4,1.8,NNW,4.5,NW,9.0,0.0,0.0,0.0,24.65,23.383333333333336,0.0
2013-05-25 05:00:00,2013,5,25,5,2.7,NE,6.1,ENE,0.0,0.0,0.0,0.0,24.35,22.908333333333335,0.0
2013-05-25 06:00:00,2013,5,25,6,2.1,NNW,6.8,NE,1.5,0.0,0.0,0.0,24.0,22.40833333333333,0.0
2013-05-25 07:00:00,2013,5,25,7,0.8,WNW,2.8,NNW,0.0,0.02,0.03,0.02,23.85,22.55,3.5
2013-05-25 08:00:00,2013,5,25,8,0.9,NNW,2.2,NW,0.0,0.12,0.15,0.12,24.0,23.166666666666668,19.0
2013-05-25 09:00:00,2013,5,25,9,1.9,NE,4.6,NE,0.5,0.31,0.34,0.31,24.65,24.441666666666663,44.0
2013-05-25 10:00:00,2013,5,25,10,1.7,NNE,3.9,N,0.0,1.21,1.22,1.14,26.049999999999997,34.28333333333333,239.5
2013-05-25 11:00:00,2013,5,25,11,2.3,NE,4.0,ENE,0.0,2.88,2.72,1.88,28.450000000000003,49.5,409.0
2013-05-25 12:00:00,2013,5,25,12,3.4,ENE,5.8,ENE,0.0,3.21,3.05,2.11,31.0,56.44166666666667,520.5
2013-05-25 13:00:00,2013,5,25,13,2.6,SSW,7.6,SSE,0.5,0.93,0.91,0.58,28.5,41.00833333333333,337.5
2013-05-25 14:00:00,2013,5,25,14,0.9,WNW,3.2,NW,0.0,0.68,0.69,0.69,27.1,30.2,107.0
2013-05-25 15:00:00,2013,5,25,15,3.9,SE,6.9,SE,0.5,0.97,0.96,0.97,28.0,33.041666666666664,168.5
2013-05-25 16:00:00,2013,5,25,16,3.9,ESE,7.4,ESE,0.0,0.68,0.68,0.7,28.05,32.75833333333333,121.5
2013-05-25 17:00:00,2013,5,25,17,2.6,ESE,6.5,ESE,0.0,0.42,0.45,0.42,27.6,29.125000000000004,65.0
2013-05-25 18:00:00,2013,5,25,18,2.4,NNW,9.0,NNE,0.0,0.04,0.07,0.04,26.0,25.208333333333332,11.0
2013-05-25 19:00:00,2013,5,25,19,3.6,NNW,7.4,NNW,0.0,0.0,0.0,0.0,24.25,22.7,0.5
2013-05-25 20:00:00,2013,5,25,20,3.2,NNW,6.1,NW,0.0,0.0,0.0,0.0,23.8,22.183333333333334,0.0
2013-05-25 21:00:00,2013,5,25,21,0.2,CALM,4.5,N,0.0,0.0,0.0,0.0,23.75,21.825000000000003,0.0
2013-05-25 22:00:00,2013,5,25,22,2.0,NNE,2.7,NNE,0.0,0.0,0.0,0.0,23.700000000000003,21.641666666666666,0.0
2013-05-25 23:00:00,2013,5,25,23,2.8,NE,3.8,NE,0.0,0.0,0.0,0.0,23.549999999999997,21.875000000000004,0.0
2013-05-26 00:00:00,2013,5,26,0,1.7,NNW,3.4,NNW,0.0,0.0,0.0,0.0,24.75,22.5,0.0
2013-05-26 01:00:00,2013,5,26,1,1.9,NW,3.4,NW,0.0,0.0,0.0,0.0,23.5,21.78333333333333,0.0
2013-05-26 02:00:00,2013,5,26,2,2.0,NW,4.2,N,0.0,0.0,0.0,0.0,23.4,21.666666666666668,0.0
2013-05-26 03:00:00,2013,5,26,3,0.9,WNW,3.1,NW,0.0,0.0,0.0,0.0,23.549999999999997,21.666666666666668,0.0
2013-05-26 04:00:00,2013,5,26,4,1.5,NW,2.5,NNW,0.0,0.0,0.0,0.0,23.45,21.308333333333334,0.0
2013-05-26 05:00:00,2013,5,26,5,1.7,NNW,3.9,NNW,0.0,0.0,0.0,0.0,23.4,21.59166666666667,0.0
2013-05-26 06:00:00,2013,5,26,6,1.6,NNW,3.3,NNW,0.0,0.0,0.0,0.0,23.75,21.925,0.0
2013-05-26 07:00:00,2013,5,26,7,1.4,WNW,2.6,NNW,0.0,0.06,0.07,0.06,24.049999999999997,22.416666666666668,15.0
2013-05-26 08:00:00,2013,5,26,8,1.7,N,2.7,N,0.0,0.4,0.42,0.41,24.8,24.791666666666668,62.5
2013-05-26 09:00:00,2013,5,26,9,0.6,NNW,2.9,NNE,0.0,0.7,0.76,0.72,26.049999999999997,30.516666666666666,133.0
2013-05-26 10:00:00,2013,5,26,10,1.4,N,2.6,NNE,0.0,1.47,1.51,1.36,27.450000000000003,38.85833333333333,233.0
2013-05-26 11:00:00,2013,5,26,11,1.0,SE,2.9,ESE,0.0,2.25,2.24,1.71,29.25,49.81666666666667,310.5
2013-05-26 12:00:00,2013,5,26,12,0.8,N,3.7,ESE,0.0,3.18,3.02,1.34,31.05,65.01666666666667,380.0
2013-05-26 13:00:00,2013,5,26,13,0.1,CALM,9.0,SSE,4.5,0.43,0.51,0.42,28.549999999999997,40.83333333333333,81.0
2013-05-26 14:00:00,2013,5,26,14,1.0,ESE,3.0,E,0.5,0.93,0.95,0.92,27.4,32.65,85.5
2013-05-26 15:00:00,2013,5,26,15,1.0,SE,2.9,E,0.0,0.86,0.85,0.85,28.0,34.99166666666667,120.5
2013-05-26 16:00:00,2013,5,26,16,1.3,ESE,2.3,E,0.0,0.72,0.69,0.72,28.8,34.31666666666666,117.0
2013-05-26 17:00:00,2013,5,26,17,1.6,S,3.1,S,0.0,0.53,0.54,0.54,28.7,32.050000000000004,50.5
2013-05-26 18:00:00,2013,5,26,18,0.3,S,2.2,S,0.0,0.14,0.17,0.14,28.2,28.24166666666667,24.0
2013-05-26 19:00:00,2013,5,26,19,0.5,W,1.8,NW,0.0,0.0,0.01,0.0,27.4,24.866666666666664,0.0
2013-05-26 20:00:00,2013,5,26,20,1.1,N,2.6,NNW,0.0,0.0,0.0,0.0,26.6,24.166666666666668,0.0
2013-05-26 21:00:00,2013,5,26,21,1.4,NNW,3.4,NNW,0.0,0.0,0.0,0.0,25.7,23.325,0.0
2013-05-26 22:00:00,2013,5,26,22,1.8,NW,2.3,NW,0.0,0.0,0.0,0.0,25.05,22.708333333333332,0.5
2013-05-26 23:00:00,2013,5,26,23,1.7,NNW,3.0,NW,0.0,0.0,0.0,0.0,24.8,22.59166666666667,0.0
2013-05-27 00:00:00,2013,5,27,0,2.2,ENE,2.4,ENE,0.0,0.0,0.0,0.0,25.65,22.491666666666664,0.0
2013-05-27 01:00:00,2013,5,27,1,1.6,N,2.4,NNW,0.0,0.0,0.0,0.0,24.8,22.191666666666666,0.5
2013-05-27 02:00:00,2013,5,27,2,1.6,NNW,2.3,NW,0.0,0.0,0.0,0.0,24.65,22.0,0.0
2013-05-27 03:00:00,2013,5,27,3,1.9,NNW,2.8,NNW,0.0,0.0,0.0,0.0,24.25,22.083333333333332,0.0
2013-05-27 04:00:00,2013,5,27,4,2.0,N,3.9,NNW,0.0,0.0,0.0,0.0,24.35,21.958333333333332,0.0
2013-05-27 05:00:00,2013,5,27,5,1.7,NNW,4.1,N,0.0,0.0,0.0,0.0,24.25,21.766666666666666,0.0
2013-05-27 06:00:00,2013,5,27,6,1.7,NNW,2.6,N,0.0,0.0,0.0,0.0,24.0,21.666666666666668,0.0
2013-05-27 07:00:00,2013,5,27,7,1.8,NNW,3.1,NNW,0.0,0.13,0.15,0.09,24.200000000000003,22.708333333333332,37.5
2013-05-27 08:00:00,2013,5,27,8,1.8,NW,2.7,NW,0.0,0.94,1.09,0.23,25.75,29.175,157.0
2013-05-27 09:00:00,2013,5,27,9,1.1,NW,2.9,NNW,0.0,1.93,2.02,0.3,28.3,41.65833333333334,310.5
2013-05-27 10:00:00,2013,5,27,10,1.1,NE,3.0,ENE,0.0,2.82,2.75,0.68,30.4,54.86666666666667,316.5
2013-05-27 11:00:00,2013,5,27,11,0.7,NE,4.1,NE,0.0,3.02,2.89,0.79,31.2,56.44166666666666,366.0
2013-05-27 12:00:00,2013,5,27,12,1.6,NE,4.9,ENE,0.0,3.48,3.27,0.92,32.1,59.65,347.0
2013-05-27 13:00:00,2013,5,27,13,2.5,SE,5.9,SSE,0.0,3.88,3.63,0.93,33.1,64.70833333333333,402.5
2013-05-27 14:00:00,2013,5,27,14,4.0,NE,11.0,ENE,0.0,2.02,2.01,1.15,30.45,51.09166666666667,384.5
2013-05-27 15:00:00,2013,5,27,15,1.8,E,4.8,ENE,0.0,0.9,0.92,0.92,28.6,32.81666666666667,146.5
2013-05-27 16:00:00,2013,5,27,16,3.2,SE,11.5,ESE,0.0,1.16,1.2,0.89,29.8,38.78333333333333,196.0
2013-05-27 17:00:00,2013,5,27,17,2.8,SE,5.6,SE,0.0,0.61,0.64,0.56,29.4,34.266666666666666,82.5
2013-05-27 18:00:00,2013,5,27,18,0.4,SSE,4.4,SE,0.0,0.17,0.21,0.17,28.450000000000003,27.71666666666667,23.0
2013-05-27 19:00:00,2013,5,27,19,0.4,W,1.7,NW,0.0,0.0,0.0,0.0,27.65,24.799999999999997,0.0
2013-05-27 20:00:00,2013,5,27,20,1.1,NNW,1.8,NNW,0.0,0.0,0.0,0.0,26.9,24.149999999999995,0.0
2013-05-27 21:00:00,2013,5,27,21,1.7,NNW,2.4,NNW,0.0,0.0,0.0,0.0,26.55,23.766666666666666,0.0
2013-05-27 22:00:00,2013,5,27,22,1.8,NNW,3.6,NNW,0.0,0.0,0.0,0.0,25.75,23.09166666666667,0.0
2013-05-27 23:00:00,2013,5,27,23,2.3,NNE,2.6,N,0.0,0.0,0.0,0.0,25.799999999999997,22.683333333333334,0.0
2013-05-28 00:00:00,2013,5,28,0,1.8,NW,2.7,NW,0.0,0.0,0.0,0.0,25.25,22.941666666666663,0.0
